location,date,temp_max,temp_min,precipitation,rain,snowfall,wind_speed,temperature_range,heavy_rain_flag,snow_flag,strong_wind_flag
Munnar,2023-06-08,22.0,17.1,3.4,3.4,0.0,16.4,4.899999999999999,0,0,0
Munnar,2023-06-09,21.5,16.7,5.1,5.1,0.0,17.3,4.800000000000001,0,0,0
Munnar,2023-06-10,20.8,16.7,3.2,3.2,0.0,18.1,4.100000000000001,0,0,0
Munnar,2023-06-11,20.8,17.2,5.0,5.0,0.0,18.7,3.6000000000000014,0,0,0
Munnar,2023-06-12,20.6,17.2,7.4,7.4,0.0,15.3,3.400000000000002,0,0,0
Munnar,2023-06-13,19.8,17.2,5.2,5.2,0.0,15.4,2.6000000000000014,0,0,0
Munnar,2023-06-14,20.5,17.0,2.5,2.5,0.0,17.2,3.5,0,0,0
Munnar,2023-06-15,21.9,16.8,1.2,1.2,0.0,14.2,5.099999999999998,0,0,0
Munnar,2023-06-16,21.8,16.4,2.4,2.4,0.0,15.8,5.400000000000002,0,0,0
Munnar,2023-06-17,20.8,16.1,3.4,3.4,0.0,14.7,4.699999999999999,0,0,0
Munnar,2023-06-18,20.7,16.8,2.0,2.0,0.0,16.0,3.8999999999999986,0,0,0
Munnar,2023-06-19,21.8,16.5,0.7,0.7,0.0,11.7,5.300000000000001,0,0,0
Munnar,2023-06-20,21.9,16.5,3.6,3.6,0.0,11.7,5.399999999999999,0,0,0
Munnar,2023-06-21,22.2,16.9,1.9,1.9,0.0,10.6,5.300000000000001,0,0,0
Munnar,2023-06-22,21.0,16.7,2.6,2.6,0.0,13.0,4.300000000000001,0,0,0
Munnar,2023-06-23,20.6,16.8,3.4,3.4,0.0,14.8,3.8000000000000007,0,0,0
Munnar,2023-06-24,21.2,16.1,1.7,1.7,0.0,17.7,5.099999999999998,0,0,0
Munnar,2023-06-25,21.4,15.4,7.0,7.0,0.0,12.2,5.999999999999998,0,0,0
Munnar,2023-06-26,20.5,16.4,6.3,6.3,0.0,19.3,4.100000000000001,0,0,0
Munnar,2023-06-27,19.0,15.6,34.2,34.2,0.0,23.1,3.4000000000000004,0,0,0
Munnar,2023-06-28,20.1,15.6,7.5,7.5,0.0,17.2,4.500000000000002,0,0,0
Munnar,2023-06-29,19.8,16.2,9.3,9.3,0.0,16.6,3.6000000000000014,0,0,0
Munnar,2023-06-30,20.5,16.1,6.1,6.1,0.0,15.3,4.399999999999999,0,0,0
Munnar,2023-07-01,21.7,16.4,3.3,3.3,0.0,13.8,5.300000000000001,0,0,0
Munnar,2023-07-02,20.8,16.5,6.0,6.0,0.0,16.5,4.300000000000001,0,0,0
Munnar,2023-07-03,19.2,16.2,18.6,18.6,0.0,21.2,3.0,0,0,0
Munnar,2023-07-04,17.7,16.1,104.5,104.5,0.0,30.0,1.5999999999999979,1,0,1
Munnar,2023-07-05,17.1,16.1,160.9,160.9,0.0,24.8,1.0,1,0,0
Munnar,2023-07-06,17.5,15.8,105.1,105.1,0.0,22.5,1.6999999999999993,1,0,0
Munnar,2023-07-07,18.2,16.4,32.3,32.3,0.0,19.9,1.8000000000000007,0,0,0
Munnar,2023-07-08,18.5,16.5,11.7,11.7,0.0,15.0,2.0,0,0,0
Munnar,2023-07-09,21.1,15.9,3.3,3.3,0.0,14.5,5.200000000000001,0,0,0
Munnar,2023-07-10,21.2,15.9,0.9,0.9,0.0,12.1,5.299999999999999,0,0,0
Munnar,2023-07-11,19.8,16.2,1.8,1.8,0.0,13.4,3.6000000000000014,0,0,0
Munnar,2023-07-12,21.5,15.7,3.3,3.3,0.0,14.0,5.800000000000001,0,0,0
Munnar,2023-07-13,19.7,16.1,7.0,7.0,0.0,14.5,3.599999999999998,0,0,0
Munnar,2023-07-14,21.2,16.4,2.4,2.4,0.0,16.4,4.800000000000001,0,0,0
Munnar,2023-07-15,21.0,16.0,4.5,4.5,0.0,14.0,5.0,0,0,0
Munnar,2023-07-16,21.1,16.0,3.3,3.3,0.0,13.9,5.100000000000001,0,0,0
Munnar,2023-07-17,20.3,15.9,5.2,5.2,0.0,16.3,4.4,0,0,0
Munnar,2023-07-18,18.0,16.0,26.6,26.6,0.0,23.4,2.0,0,0,0
Munnar,2023-07-19,17.7,15.8,37.8,37.8,0.0,28.4,1.8999999999999986,0,0,1
Munnar,2023-07-20,18.2,15.8,12.8,12.8,0.0,29.9,2.3999999999999986,0,0,1
Munnar,2023-07-21,17.9,15.7,13.5,13.5,0.0,30.6,2.1999999999999993,0,0,1
Munnar,2023-07-22,18.4,15.2,21.8,21.8,0.0,28.0,3.1999999999999993,0,0,1
Munnar,2023-07-23,18.3,16.1,31.6,31.6,0.0,23.8,2.1999999999999993,0,0,0
Munnar,2023-07-24,18.2,16.1,20.5,20.5,0.0,22.0,2.099999999999998,0,0,0
Munnar,2023-07-25,17.8,16.0,16.8,16.8,0.0,21.0,1.8000000000000007,0,0,0
Munnar,2023-07-26,18.6,16.0,9.6,9.6,0.0,19.2,2.6000000000000014,0,0,0
Munnar,2023-07-27,21.1,15.8,6.1,6.1,0.0,21.2,5.300000000000001,0,0,0
Munnar,2023-07-28,20.5,15.6,4.8,4.8,0.0,21.5,4.9,0,0,0
Munnar,2023-07-29,20.5,15.4,5.0,5.0,0.0,23.2,5.1,0,0,0
Munnar,2023-07-30,21.0,15.4,2.9,2.9,0.0,18.7,5.6,0,0,0
Munnar,2023-07-31,21.0,15.8,2.3,2.3,0.0,18.0,5.199999999999999,0,0,0
Munnar,2023-08-01,20.5,16.0,3.7,3.7,0.0,20.3,4.5,0,0,0
Munnar,2023-08-02,21.1,15.6,1.8,1.8,0.0,20.4,5.500000000000002,0,0,0
Munnar,2023-08-03,20.6,15.7,3.2,3.2,0.0,18.2,4.900000000000002,0,0,0
Munnar,2023-08-04,20.8,15.8,6.2,6.2,0.0,18.1,5.0,0,0,0
Munnar,2023-08-05,21.5,15.4,3.6,3.6,0.0,18.7,6.1,0,0,0
Munnar,2023-08-06,21.2,15.6,2.5,2.5,0.0,14.0,5.6,0,0,0
Munnar,2023-08-07,21.6,15.7,1.3,1.3,0.0,14.1,5.900000000000002,0,0,0
Munnar,2023-08-08,21.4,15.6,3.8,3.8,0.0,15.1,5.799999999999999,0,0,0
Munnar,2023-08-09,22.5,14.9,2.7,2.7,0.0,12.9,7.6,0,0,0
Munnar,2023-08-10,22.1,15.5,7.1,7.1,0.0,9.0,6.600000000000001,0,0,0
Munnar,2023-08-11,21.9,15.5,18.3,18.3,0.0,9.3,6.399999999999999,0,0,0
Munnar,2023-08-12,20.9,15.1,3.8,3.8,0.0,13.6,5.799999999999999,0,0,0
Munnar,2023-08-13,21.5,14.9,1.5,1.5,0.0,11.9,6.6,0,0,0
Munnar,2023-08-14,21.2,14.6,2.9,2.9,0.0,9.0,6.6,0,0,0
Munnar,2023-08-15,21.8,14.1,3.8,3.8,0.0,10.1,7.700000000000001,0,0,0
Munnar,2023-08-16,21.9,12.5,0.4,0.4,0.0,10.4,9.399999999999999,0,0,0
Munnar,2023-08-17,22.0,14.1,0.6,0.6,0.0,11.8,7.9,0,0,0
Munnar,2023-08-18,20.6,15.5,2.6,2.6,0.0,14.5,5.100000000000001,0,0,0
Munnar,2023-08-19,20.5,14.9,3.1,3.1,0.0,15.7,5.6,0,0,0
Munnar,2023-08-20,21.0,14.9,3.2,3.2,0.0,14.3,6.1,0,0,0
Munnar,2023-08-21,22.9,15.4,5.1,5.1,0.0,10.0,7.499999999999998,0,0,0
Munnar,2023-08-22,21.9,15.6,12.6,12.6,0.0,8.6,6.299999999999999,0,0,0
Munnar,2023-08-23,22.9,15.4,1.0,1.0,0.0,10.5,7.499999999999998,0,0,0
Munnar,2023-08-24,22.5,14.3,0.0,0.0,0.0,13.0,8.2,0,0,0
Munnar,2023-08-25,22.1,13.9,0.0,0.0,0.0,11.2,8.200000000000001,0,0,0
Munnar,2023-08-26,22.6,14.1,2.8,2.8,0.0,9.8,8.500000000000002,0,0,0
Munnar,2023-08-27,22.4,14.2,4.7,4.7,0.0,8.7,8.2,0,0,0
Munnar,2023-08-28,22.8,14.9,1.7,1.7,0.0,12.0,7.9,0,0,0
Munnar,2023-08-29,21.9,15.7,38.3,38.3,0.0,10.5,6.199999999999999,0,0,0
Munnar,2023-08-30,21.7,15.8,18.6,18.6,0.0,9.0,5.899999999999999,0,0,0
Munnar,2023-08-31,21.9,15.4,27.8,27.8,0.0,10.0,6.499999999999998,0,0,0
Munnar,2023-09-01,22.6,15.1,10.4,10.4,0.0,9.4,7.500000000000002,0,0,0
Munnar,2023-09-02,21.1,15.6,8.4,8.4,0.0,12.0,5.500000000000002,0,0,0
Munnar,2023-09-03,20.6,15.9,11.8,11.8,0.0,12.0,4.700000000000001,0,0,0
Munnar,2023-09-04,19.2,16.2,10.7,10.7,0.0,17.9,3.0,0,0,0
Munnar,2023-09-05,19.0,16.0,20.2,20.2,0.0,16.5,3.0,0,0,0
Munnar,2023-09-06,18.1,16.3,36.0,36.0,0.0,14.3,1.8000000000000007,0,0,0
Munnar,2023-09-07,19.0,16.4,31.2,31.2,0.0,14.3,2.6000000000000014,0,0,0
Munnar,2023-09-08,17.8,15.1,16.2,16.2,0.0,17.7,2.700000000000001,0,0,0
Munnar,2023-09-09,20.6,16.1,14.3,14.3,0.0,16.9,4.5,0,0,0
Munnar,2023-09-10,18.8,16.1,14.7,14.7,0.0,16.9,2.6999999999999993,0,0,0
Munnar,2023-09-11,20.0,16.2,18.5,18.5,0.0,16.4,3.8000000000000007,0,0,0
Munnar,2023-09-12,21.4,16.2,7.5,7.5,0.0,16.9,5.199999999999999,0,0,0
Munnar,2023-09-13,19.1,15.9,5.6,5.6,0.0,13.4,3.200000000000001,0,0,0
Munnar,2023-09-14,20.2,15.9,10.7,10.7,0.0,16.3,4.299999999999999,0,0,0
Munnar,2023-09-15,19.2,15.7,22.7,22.7,0.0,15.0,3.5,0,0,0
Munnar,2023-09-16,20.0,15.9,10.7,10.7,0.0,15.3,4.1,0,0,0
Munnar,2023-09-17,20.4,15.8,6.9,6.9,0.0,12.4,4.599999999999998,0,0,0
Munnar,2023-09-18,21.2,15.7,16.0,16.0,0.0,12.0,5.5,0,0,0
Munnar,2023-09-19,20.5,15.5,9.2,9.2,0.0,12.5,5.0,0,0,0
Munnar,2023-09-20,21.6,15.1,3.2,3.2,0.0,9.7,6.500000000000002,0,0,0
Munnar,2023-09-21,22.4,14.9,35.2,35.2,0.0,9.0,7.499999999999998,0,0,0
Munnar,2023-09-22,21.2,15.6,35.9,35.9,0.0,10.9,5.6,0,0,0
Munnar,2023-09-23,21.0,15.3,6.3,6.3,0.0,12.4,5.699999999999999,0,0,0
Munnar,2023-09-24,20.6,15.1,9.0,9.0,0.0,12.6,5.500000000000002,0,0,0
Munnar,2023-09-25,20.3,15.0,2.1,2.1,0.0,12.3,5.300000000000001,0,0,0
Munnar,2023-09-26,20.6,15.0,4.3,4.3,0.0,12.2,5.600000000000001,0,0,0
Munnar,2023-09-27,20.6,15.8,3.3,3.3,0.0,14.3,4.800000000000001,0,0,0
Munnar,2023-09-28,20.1,15.6,39.9,39.9,0.0,16.6,4.500000000000002,0,0,0
Munnar,2023-09-29,18.5,16.0,18.0,18.0,0.0,16.7,2.5,0,0,0
Munnar,2023-09-30,18.2,16.2,31.1,31.1,0.0,17.0,2.0,0,0,0
Munnar,2023-10-01,18.1,16.5,31.4,31.4,0.0,21.6,1.6000000000000014,0,0,0
Munnar,2023-10-02,19.1,16.2,26.5,26.5,0.0,15.7,2.900000000000002,0,0,0
Munnar,2023-10-03,21.2,15.5,3.4,3.4,0.0,12.2,5.699999999999999,0,0,0
Munnar,2023-10-04,22.0,14.5,2.8,2.8,0.0,10.9,7.5,0,0,0
Munnar,2023-10-05,22.2,15.0,1.2,1.2,0.0,12.9,7.199999999999999,0,0,0
Munnar,2023-10-06,22.0,14.3,1.2,1.2,0.0,9.0,7.699999999999999,0,0,0
Munnar,2023-10-07,22.5,14.9,3.9,3.9,0.0,6.4,7.6,0,0,0
Munnar,2023-10-08,22.1,15.3,10.0,10.0,0.0,6.9,6.800000000000001,0,0,0
Munnar,2023-10-09,21.0,15.9,26.5,26.5,0.0,6.0,5.1,0,0,0
Munnar,2023-10-10,21.5,15.6,54.4,54.4,0.0,6.6,5.9,1,0,0
Munnar,2023-10-11,21.0,15.3,28.6,28.6,0.0,8.0,5.699999999999999,0,0,0
Munnar,2023-10-12,21.3,15.4,37.3,37.3,0.0,7.1,5.9,0,0,0
Munnar,2023-10-13,21.6,14.7,39.6,39.6,0.0,7.9,6.900000000000002,0,0,0
Munnar,2023-10-14,21.8,13.9,66.4,66.4,0.0,7.4,7.9,1,0,0
Munnar,2023-10-15,20.0,15.8,34.1,34.1,0.0,7.1,4.199999999999999,0,0,0
Munnar,2023-10-16,21.1,15.6,21.9,21.9,0.0,7.4,5.500000000000002,0,0,0
Munnar,2023-10-17,21.0,14.9,38.5,38.5,0.0,8.8,6.1,0,0,0
Munnar,2023-10-18,22.4,15.1,11.3,11.3,0.0,7.8,7.299999999999999,0,0,0
Munnar,2023-10-19,22.1,13.9,1.4,1.4,0.0,7.9,8.200000000000001,0,0,0
Munnar,2023-10-20,23.0,13.8,0.1,0.1,0.0,8.7,9.2,0,0,0
Munnar,2023-10-21,22.7,14.2,0.5,0.5,0.0,7.2,8.5,0,0,0
Munnar,2023-10-22,21.6,15.0,1.8,1.8,0.0,7.7,6.600000000000001,0,0,0
Munnar,2023-10-23,21.1,14.6,13.5,13.5,0.0,7.1,6.500000000000002,0,0,0
Munnar,2023-10-24,21.4,15.1,24.1,24.1,0.0,8.7,6.299999999999999,0,0,0
Munnar,2023-10-25,20.5,14.8,35.9,35.9,0.0,7.7,5.699999999999999,0,0,0
Munnar,2023-10-26,21.3,15.4,6.8,6.8,0.0,9.2,5.9,0,0,0
Munnar,2023-10-27,22.3,14.1,8.1,8.1,0.0,8.2,8.200000000000001,0,0,0
Munnar,2023-10-28,22.0,14.8,11.2,11.2,0.0,7.5,7.199999999999999,0,0,0
Munnar,2023-10-29,22.9,15.3,14.1,14.1,0.0,8.3,7.599999999999998,0,0,0
Munnar,2023-10-30,21.1,15.8,1.8,1.8,0.0,7.9,5.300000000000001,0,0,0
Munnar,2023-10-31,21.1,15.2,17.0,17.0,0.0,8.7,5.900000000000002,0,0,0
Munnar,2023-11-01,22.6,14.7,15.1,15.1,0.0,9.2,7.900000000000002,0,0,0
Munnar,2023-11-02,22.1,15.7,27.3,27.3,0.0,8.3,6.400000000000002,0,0,0
Munnar,2023-11-03,21.8,15.8,14.6,14.6,0.0,8.7,6.0,0,0,0
Munnar,2023-11-04,19.2,15.2,64.1,64.1,0.0,9.0,4.0,1,0,0
Munnar,2023-11-05,20.2,14.9,13.2,13.2,0.0,9.2,5.299999999999999,0,0,0
Munnar,2023-11-06,21.7,14.2,12.7,12.7,0.0,6.6,7.5,0,0,0
Munnar,2023-11-07,22.0,15.5,22.9,22.9,0.0,5.4,6.5,0,0,0
Munnar,2023-11-08,21.9,15.7,22.8,22.8,0.0,7.7,6.199999999999999,0,0,0
Munnar,2023-11-09,20.8,15.4,20.0,20.0,0.0,7.9,5.4,0,0,0
Munnar,2023-11-10,21.5,15.4,2.1,2.1,0.0,9.0,6.1,0,0,0
Munnar,2023-11-11,22.8,16.5,2.0,2.0,0.0,10.2,6.300000000000001,0,0,0
Munnar,2023-11-12,23.0,13.9,2.4,2.4,0.0,10.6,9.1,0,0,0
Munnar,2023-11-13,23.2,11.7,1.5,1.5,0.0,9.7,11.5,0,0,0
Munnar,2023-11-14,21.2,15.0,0.0,0.0,0.0,5.2,6.199999999999999,0,0,0
Munnar,2023-11-15,20.0,14.3,12.0,12.0,0.0,6.2,5.699999999999999,0,0,0
Munnar,2023-11-16,21.8,14.6,3.1,3.1,0.0,5.6,7.200000000000001,0,0,0
Munnar,2023-11-17,21.8,15.2,5.6,5.6,0.0,7.9,6.600000000000001,0,0,0
Munnar,2023-11-18,22.2,15.9,16.9,16.9,0.0,7.1,6.299999999999999,0,0,0
Munnar,2023-11-19,21.4,14.6,0.4,0.4,0.0,14.0,6.799999999999999,0,0,0
Munnar,2023-11-20,22.1,13.4,5.0,5.0,0.0,9.4,8.700000000000001,0,0,0
Munnar,2023-11-21,22.1,13.9,21.7,21.7,0.0,7.3,8.200000000000001,0,0,0
Munnar,2023-11-22,21.1,15.4,38.8,38.8,0.0,5.8,5.700000000000001,0,0,0
Munnar,2023-11-23,20.9,16.0,37.8,37.8,0.0,9.5,4.899999999999999,0,0,0
Munnar,2023-11-24,22.3,14.4,1.2,1.2,0.0,11.5,7.9,0,0,0
Munnar,2023-11-25,22.2,14.4,0.6,0.6,0.0,10.0,7.799999999999999,0,0,0
Munnar,2023-11-26,22.8,15.5,0.5,0.5,0.0,13.0,7.300000000000001,0,0,0
Munnar,2023-11-27,23.0,13.4,0.8,0.8,0.0,13.2,9.6,0,0,0
Munnar,2023-11-28,22.6,14.6,0.8,0.8,0.0,10.1,8.000000000000002,0,0,0
Munnar,2023-11-29,22.7,14.5,4.8,4.8,0.0,9.1,8.2,0,0,0
Munnar,2023-11-30,21.9,15.7,6.5,6.5,0.0,8.5,6.199999999999999,0,0,0
Munnar,2023-12-01,21.6,14.8,1.6,1.6,0.0,6.1,6.800000000000001,0,0,0
Munnar,2023-12-02,22.1,15.0,0.1,0.1,0.0,6.8,7.100000000000001,0,0,0
Munnar,2023-12-03,22.0,15.2,0.8,0.8,0.0,7.5,6.800000000000001,0,0,0
Munnar,2023-12-04,21.8,14.7,3.9,3.9,0.0,8.6,7.100000000000001,0,0,0
Munnar,2023-12-05,22.1,14.5,0.0,0.0,0.0,11.5,7.600000000000001,0,0,0
Munnar,2023-12-06,22.3,13.9,0.4,0.4,0.0,10.3,8.4,0,0,0
Munnar,2023-12-07,22.5,13.9,1.7,1.7,0.0,9.9,8.6,0,0,0
Munnar,2023-12-08,22.0,15.1,17.2,17.2,0.0,8.0,6.9,0,0,0
Munnar,2023-12-09,22.0,15.0,2.3,2.3,0.0,9.0,7.0,0,0,0
Munnar,2023-12-10,22.2,15.9,3.7,3.7,0.0,10.4,6.299999999999999,0,0,0
Munnar,2023-12-11,22.0,15.6,9.3,9.3,0.0,9.7,6.4,0,0,0
Munnar,2023-12-12,21.5,15.9,8.3,8.3,0.0,8.0,5.6,0,0,0
Munnar,2023-12-13,22.5,14.2,1.6,1.6,0.0,10.9,8.3,0,0,0
Munnar,2023-12-14,22.8,13.4,0.8,0.8,0.0,10.5,9.4,0,0,0
Munnar,2023-12-15,22.1,14.2,6.6,6.6,0.0,8.7,7.900000000000002,0,0,0
Munnar,2023-12-16,21.3,14.4,3.3,3.3,0.0,6.9,6.9,0,0,0
Munnar,2023-12-17,19.9,16.4,17.5,17.5,0.0,10.2,3.5,0,0,0
Munnar,2023-12-18,18.5,15.9,30.4,30.4,0.0,18.1,2.5999999999999996,0,0,0
Munnar,2023-12-19,22.0,16.5,0.7,0.7,0.0,15.5,5.5,0,0,0
Munnar,2023-12-20,22.9,17.0,0.1,0.1,0.0,12.2,5.899999999999999,0,0,0
Munnar,2023-12-21,22.7,16.0,1.2,1.2,0.0,10.8,6.699999999999999,0,0,0
Munnar,2023-12-22,22.9,13.9,0.2,0.2,0.0,9.5,8.999999999999998,0,0,0
Munnar,2023-12-23,23.1,13.2,0.0,0.0,0.0,9.2,9.900000000000002,0,0,0
Munnar,2023-12-24,22.7,13.5,0.7,0.7,0.0,9.6,9.2,0,0,0
Munnar,2023-12-25,22.8,16.0,0.0,0.0,0.0,11.0,6.800000000000001,0,0,0
Munnar,2023-12-26,22.9,13.4,0.0,0.0,0.0,12.5,9.499999999999998,0,0,0
Munnar,2023-12-27,23.9,12.1,0.0,0.0,0.0,12.5,11.799999999999999,0,0,0
Munnar,2023-12-28,23.1,15.8,0.2,0.2,0.0,14.8,7.300000000000001,0,0,0
Munnar,2023-12-29,23.0,15.5,0.7,0.7,0.0,19.0,7.5,0,0,0
Munnar,2023-12-30,22.8,15.2,0.6,0.6,0.0,15.1,7.600000000000001,0,0,0
Munnar,2023-12-31,22.6,14.4,0.1,0.1,0.0,12.7,8.200000000000001,0,0,0
Munnar,2024-01-01,21.9,13.6,1.7,1.7,0.0,9.2,8.299999999999999,0,0,0
Munnar,2024-01-02,22.4,14.2,1.8,1.8,0.0,7.7,8.2,0,0,0
Munnar,2024-01-03,21.5,14.9,16.5,16.5,0.0,8.3,6.6,0,0,0
Munnar,2024-01-04,21.1,14.9,6.0,6.0,0.0,8.3,6.200000000000001,0,0,0
Munnar,2024-01-05,20.9,15.6,7.1,7.1,0.0,8.3,5.299999999999999,0,0,0
Munnar,2024-01-06,20.8,15.6,43.3,43.3,0.0,7.6,5.200000000000001,0,0,0
Munnar,2024-01-07,21.1,14.7,19.1,19.1,0.0,8.2,6.400000000000002,0,0,0
Munnar,2024-01-08,22.0,15.8,0.9,0.9,0.0,10.4,6.199999999999999,0,0,0
Munnar,2024-01-09,21.8,15.1,46.1,46.1,0.0,17.0,6.700000000000001,0,0,0
Munnar,2024-01-10,22.1,15.4,1.9,1.9,0.0,17.6,6.700000000000001,0,0,0
Munnar,2024-01-11,23.1,14.7,1.0,1.0,0.0,17.9,8.400000000000002,0,0,0
Munnar,2024-01-12,22.0,15.4,0.0,0.0,0.0,17.8,6.6,0,0,0
Munnar,2024-01-13,22.2,13.7,0.9,0.9,0.0,11.0,8.5,0,0,0
Munnar,2024-01-14,23.1,12.3,0.0,0.0,0.0,12.6,10.8,0,0,0
Munnar,2024-01-15,21.9,10.9,0.0,0.0,0.0,10.3,10.999999999999998,0,0,0
Munnar,2024-01-16,21.4,11.5,1.4,1.4,0.0,12.0,9.899999999999999,0,0,0
Munnar,2024-01-17,21.5,12.1,0.4,0.4,0.0,11.5,9.4,0,0,0
Munnar,2024-01-18,21.9,12.3,0.3,0.3,0.0,9.9,9.599999999999998,0,0,0
Munnar,2024-01-19,22.2,12.8,1.7,1.7,0.0,9.0,9.399999999999999,0,0,0
Munnar,2024-01-20,21.4,14.7,2.9,2.9,0.0,9.8,6.699999999999999,0,0,0
Munnar,2024-01-21,23.4,14.2,1.3,1.3,0.0,11.6,9.2,0,0,0
Munnar,2024-01-22,23.4,13.9,0.7,0.7,0.0,8.2,9.499999999999998,0,0,0
Munnar,2024-01-23,22.9,12.0,0.2,0.2,0.0,10.8,10.899999999999999,0,0,0
Munnar,2024-01-24,20.1,13.1,9.6,9.6,0.0,8.5,7.000000000000002,0,0,0
Munnar,2024-01-25,22.0,12.6,2.4,2.4,0.0,11.5,9.4,0,0,0
Munnar,2024-01-26,22.4,11.5,0.0,0.0,0.0,12.5,10.899999999999999,0,0,0
Munnar,2024-01-27,22.8,11.6,0.0,0.0,0.0,14.0,11.200000000000001,0,0,0
Munnar,2024-01-28,22.3,11.9,0.0,0.0,0.0,11.7,10.4,0,0,0
Munnar,2024-01-29,22.4,12.4,0.0,0.0,0.0,10.7,9.999999999999998,0,0,0
Munnar,2024-01-30,22.5,12.4,0.7,0.7,0.0,9.6,10.1,0,0,0
Munnar,2024-01-31,22.5,13.9,1.9,1.9,0.0,10.6,8.6,0,0,0
Munnar,2024-02-01,22.4,12.9,2.2,2.2,0.0,6.4,9.499999999999998,0,0,0
Munnar,2024-02-02,21.8,13.6,2.2,2.2,0.0,8.7,8.200000000000001,0,0,0
Munnar,2024-02-03,23.1,14.5,0.3,0.3,0.0,12.3,8.600000000000001,0,0,0
Munnar,2024-02-04,23.7,13.3,0.0,0.0,0.0,13.3,10.399999999999999,0,0,0
Munnar,2024-02-05,23.5,12.2,0.0,0.0,0.0,9.5,11.3,0,0,0
Munnar,2024-02-06,24.2,11.6,0.0,0.0,0.0,11.7,12.6,0,0,0
Munnar,2024-02-07,24.6,12.4,0.0,0.0,0.0,11.3,12.200000000000001,0,0,0
Munnar,2024-02-08,25.0,11.4,0.0,0.0,0.0,9.6,13.6,0,0,0
Munnar,2024-02-09,24.0,12.4,0.0,0.0,0.0,9.0,11.6,0,0,0
Munnar,2024-02-10,23.8,11.8,0.0,0.0,0.0,12.6,12.0,0,0,0
Munnar,2024-02-11,23.5,12.2,0.0,0.0,0.0,14.0,11.3,0,0,0
Munnar,2024-02-12,24.9,12.8,0.0,0.0,0.0,13.1,12.099999999999998,0,0,0
Munnar,2024-02-13,23.9,13.2,0.0,0.0,0.0,10.5,10.7,0,0,0
Munnar,2024-02-14,24.6,13.9,0.0,0.0,0.0,12.4,10.700000000000001,0,0,0
Munnar,2024-02-15,25.0,12.7,0.0,0.0,0.0,12.3,12.3,0,0,0
Munnar,2024-02-16,25.0,13.9,0.0,0.0,0.0,14.8,11.1,0,0,0
Munnar,2024-02-17,24.6,14.1,1.6,1.6,0.0,10.8,10.500000000000002,0,0,0
Munnar,2024-02-18,24.0,13.9,0.9,0.9,0.0,12.8,10.1,0,0,0
Munnar,2024-02-19,24.8,14.2,0.6,0.6,0.0,12.5,10.600000000000001,0,0,0
Munnar,2024-02-20,25.0,14.9,0.6,0.6,0.0,10.5,10.1,0,0,0
Munnar,2024-02-21,24.5,14.2,2.1,2.1,0.0,10.2,10.3,0,0,0
Munnar,2024-02-22,22.4,14.9,3.4,3.4,0.0,7.6,7.499999999999998,0,0,0
Munnar,2024-02-23,23.8,13.4,5.4,5.4,0.0,8.7,10.4,0,0,0
Munnar,2024-02-24,23.2,15.3,17.2,17.2,0.0,8.2,7.899999999999999,0,0,0
Munnar,2024-02-25,24.8,15.1,0.0,0.0,0.0,12.0,9.700000000000001,0,0,0
Munnar,2024-02-26,25.5,13.8,0.2,0.2,0.0,14.1,11.7,0,0,0
Munnar,2024-02-27,25.4,13.8,1.4,1.4,0.0,13.6,11.599999999999998,0,0,0
Munnar,2024-02-28,25.6,13.2,0.0,0.0,0.0,11.5,12.400000000000002,0,0,0
Munnar,2024-02-29,25.4,12.5,0.0,0.0,0.0,10.5,12.899999999999999,0,0,0
Munnar,2024-03-01,25.1,12.9,0.6,0.6,0.0,12.3,12.200000000000001,0,0,0
Munnar,2024-03-02,25.7,13.9,0.0,0.0,0.0,12.2,11.799999999999999,0,0,0
Munnar,2024-03-03,25.0,13.4,0.0,0.0,0.0,9.8,11.6,0,0,0
Munnar,2024-03-04,25.8,13.6,0.6,0.6,0.0,8.5,12.200000000000001,0,0,0
Munnar,2024-03-05,26.0,14.0,0.3,0.3,0.0,9.4,12.0,0,0,0
Munnar,2024-03-06,25.2,13.9,3.9,3.9,0.0,8.0,11.299999999999999,0,0,0
Munnar,2024-03-07,26.6,14.4,0.0,0.0,0.0,8.0,12.200000000000001,0,0,0
Munnar,2024-03-08,25.2,14.9,4.5,4.5,0.0,10.5,10.299999999999999,0,0,0
Munnar,2024-03-09,25.5,14.1,0.0,0.0,0.0,8.4,11.4,0,0,0
Munnar,2024-03-10,25.6,15.3,0.0,0.0,0.0,8.0,10.3,0,0,0
Munnar,2024-03-11,26.2,14.9,0.0,0.0,0.0,6.6,11.299999999999999,0,0,0
Munnar,2024-03-12,27.1,15.1,0.0,0.0,0.0,9.3,12.000000000000002,0,0,0
Munnar,2024-03-13,25.6,14.6,3.3,3.3,0.0,8.1,11.000000000000002,0,0,0
Munnar,2024-03-14,23.6,15.6,6.7,6.7,0.0,9.2,8.000000000000002,0,0,0
Munnar,2024-03-15,25.8,14.6,1.7,1.7,0.0,8.7,11.200000000000001,0,0,0
Munnar,2024-03-16,26.4,15.4,0.0,0.0,0.0,8.7,10.999999999999998,0,0,0
Munnar,2024-03-17,26.6,14.6,0.0,0.0,0.0,9.7,12.000000000000002,0,0,0
Munnar,2024-03-18,26.2,14.4,0.0,0.0,0.0,7.6,11.799999999999999,0,0,0
